product_id,category,discounted_price,actual_price,discount_percentage,rating,rating_count,year
B0B14MR9L1,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999.00,24999.00,32%,4.1,"22,318",2022
B09ZPL5VYM,Electronics|Mobiles&Accessories|MobileAccessories|Stands,199.00,499.00,60%,4.1,"1,786",2022
B0993BB11X,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,999.00,1599.00,38%,4,"7,222",2020
B09V2PZDX8,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1299.00,1599.00,19%,4,"1,28,311",2020
B085W8CFLH,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599.00,1800.00,67%,3.5,"83,996",2023
B09MT6XSFW,Electronics|Accessories|MemoryCards|MicroSD,599.00,1899.00,68%,4.3,"1,40,036",2024
B07RD611Z8,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1799.00,2499.00,28%,4.1,"18,678",2023
B08WRWPM22,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,176.63,499.00,65%,4.1,"15,189",2024
B0B4F52B5X,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,10999.00,14999.00,27%,4.1,"18,998",2019
B096VF5YYF,Electronics|WearableTechnology|SmartWatches,2999.00,7990.00,62%,4.1,"48,449",2019
B0B5D39BCD,Electronics|WearableTechnology|SmartWatches,1999.00,7990.00,75%,3.8,"17,831",2020
B08DDRGWTJ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,229.00,299.00,23%,4.3,"30,411",2023
B082LZGK39,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,299.00,33%,4,"43,994",2020
B09XBJ1CTN,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,649.00,999.00,35%,4.2,"1,315",2020
B0B4F5L738,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.00,19499.00,28%,4.1,"18,998",2023
B08MTCKDYN,Electronics|Mobiles&Accessories|MobileAccessories|Décor,119.00,299.00,60%,4.1,"5,999",2022
B09QS8V5N8,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.00,17999.00,28%,4.1,"50,772",2021
B08CF3D7QR,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.00,339.00,55%,4.3,"13,391",2023
B09T2WRLJJ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,20999.00,26999.00,22%,3.9,"25,824",2021
B089WB69Y1,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,249.00,649.00,62%,4,"14,404",2021
B0116MIKKC,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,99.00,171.00,42%,4.5,"11,339",2022
B09P858DK8,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,489.00,1999.00,76%,4,"3,626",2023
B07DJLFMPS,Electronics|Accessories|MemoryCards|MicroSD,369.00,1600.00,77%,4,"32,625",2024
B07WHQWXL7,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499.00,20999.00,26%,4.1,"19,252",2024
B07WDK3ZS6,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499.00,18999.00,18%,4.1,"19,252",2019
B09T2S8X9C,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,22999.00,28999.00,21%,3.9,"25,824",2019
B07S9S86BF,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599.00,1490.00,60%,4.1,"1,61,679",2019
B07N8RQ6W7,Electronics|Mobiles&Accessories|MobileAccessories|Stands,134.00,699.00,81%,4.1,"16,685",2019
B09FKDH6FS,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7499.00,7999.00,6%,4,"30,907",2019
B08HVJCW95,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1149.00,2199.00,48%,4.3,"1,78,912",2024
B09YDFDVNS,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1324.00,1699.00,22%,4,"1,28,311",2024
B07WGPKTS4,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.00,19999.00,30%,4.1,"19,252",2023
B0789LZTCJ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.00,799.00,63%,4.2,"94,364",2022
B09MZCQYHZ,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,999.00,1599.00,38%,4,"7,222",2024
B0B4F2ZWL3,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.00,17999.00,28%,4.1,"18,998",2019
B08VB2CMR3,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15490.00,20990.00,26%,4.2,"32,916",2019
B095RTJH1M,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",999.00,2899.00,66%,4.6,"26,603",2020
B097R25DP7,Electronics|WearableTechnology|SmartWatches,1599.00,4999.00,68%,4,"67,950",2021
B09YDFKJF8,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1324.00,1699.00,22%,4,"1,28,311",2021
B07WDK3ZS2,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,20999.00,29990.00,30%,4.3,"9,499",2021
B08RZ5K9YH,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,999.00,1999.00,50%,4.3,"1,777",2022
B08444S68L,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12490.00,15990.00,22%,4.2,"58,506",2021
B07WHQBZLS,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,17999.00,21990.00,18%,4,"21,350",2021
B085DTN6R2,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,350.00,899.00,61%,4.2,"2,263",2019
B09JS562TP,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1399.00,1630.00,14%,4,"9,378",2019
B09KLVMZ3B,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,159.00,399.00,60%,4.1,"4,768",2024
B09V17S2BG,Electronics|WearableTechnology|SmartWatches,1499.00,6990.00,79%,3.9,"21,796",2020
B0B5CGTBKV,Electronics|WearableTechnology|SmartWatches,1999.00,7990.00,75%,3.8,"17,833",2024
B0B23LW7NV,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",999.00,2899.00,66%,4.7,"7,779",2021
B09KGV7WSV,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,2099.00,5999.00,65%,4.3,"17,129",2022
B0971DWFDT,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,337.00,699.00,52%,4.2,"4,969",2024
B0BNV7JM5Y,Electronics|WearableTechnology|SmartWatches,2999.00,7990.00,62%,4.1,154,2021
B0B53QFZPY,Electronics|WearableTechnology|SmartWatches,1299.00,5999.00,78%,3.3,"4,415",2023
B083342NKJ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.00,399.00,13%,4.4,"18,757",2019
B07WJWRNVK,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16499.00,20990.00,21%,4,"21,350",2022
B01F25X6RQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",499.00,499.00,0%,4.2,"31,539",2023
B09C6HXFC1,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970.00,1799.00,46%,4.5,815,2020
B0B244R4KB,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",999.00,2899.00,66%,4.6,"6,129",2019
B0BMGG6NKT,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,10499.00,13499.00,22%,4.2,284,2024
B082LSVT4B,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249.00,399.00,38%,4,"43,994",2019
B092JHPL72,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts,251.00,999.00,75%,3.7,"3,234",2024
B08WRBG3XW,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,499.00,60%,4.1,"13,045",2022
B09GFM8CGS,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6499.00,7999.00,19%,4.1,"3,13,832",2022
B0B3MWYCHQ,Electronics|WearableTechnology|SmartWatches,2999.00,9999.00,70%,4.2,"20,879",2019
B09J2MM5C6,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,279.00,1499.00,81%,4.2,"2,646",2019
B07Q4QV1DL,Electronics|Mobiles&Accessories|MobileAccessories|Stands,269.00,1499.00,82%,4.5,"28,978",2022
B0B56YRBNT,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8999.00,13499.00,33%,3.8,"3,145",2022
B09NHVCHS9,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,59.00,199.00,70%,4,"9,377",2019
B01DF26V7A,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599.00,1299.00,54%,4.1,"1,92,589",2023
B08K4PSZ3V,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,349.00,999.00,65%,3.8,"16,557",2024
B0B4F1YC3J,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.00,19499.00,28%,4.1,"18,998",2023
B08K4RDQ71,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,349.00,999.00,65%,3.8,"16,557",2023
B085CZ3SR1,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,499.00,599.00,17%,4.2,"21,916",2023
B09YV3K34W,Electronics|WearableTechnology|SmartWatches,2199.00,9999.00,78%,4.2,"29,472",2020
B09Z6WH2N1,Electronics|Mobiles&Accessories|MobileAccessories|Décor,95.00,499.00,81%,4.2,"1,949",2019
B09NL4DJ2Z,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,139.00,249.00,44%,4,"9,377",2022
B0BGSV43WY,Electronics|WearableTechnology|SmartWatches,4499.00,7999.00,44%,3.5,37,2021
B0926V9CTV,Electronics|Mobiles&Accessories|MobileAccessories|Stands,89.00,599.00,85%,4.3,"2,351",2019
B07WGPKMP5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,15499.00,20999.00,26%,4.1,"19,253",2021
B0BBFJ9M3X,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.00,15999.00,13%,3.9,"2,180",2024
B09PLFJ7ZW,Electronics|WearableTechnology|SmartWatches,1999.00,4999.00,60%,3.9,"7,571",2022
B0B53NXFFR,Electronics|WearableTechnology|SmartWatches,1399.00,5999.00,77%,3.3,"4,415",2019
B07GNC2592,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,599.00,999.00,40%,4,"18,654",2023
B09TP5KBN7,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,199.00,1099.00,82%,4,"3,197",2020
B0949SBKMP,Electronics|WearableTechnology|SmartWatches,1799.00,6990.00,74%,4,"26,880",2022
B09V175NP7,Electronics|WearableTechnology|SmartWatches,1499.00,6990.00,79%,3.9,"21,796",2022
B07WHSJXLF,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,20999.00,29990.00,30%,4.3,"9,499",2022
B0BD3T6Z1D,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.00,13499.00,4%,4.1,"56,098",2019
B09LHYZ3GJ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999.00,20999.00,19%,4.1,"31,822",2019
B07WFPMGQQ,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,19999.00,27990.00,29%,4.3,"9,499",2023
B09QS9X9L8,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.00,18999.00,32%,4.1,"50,772",2021
B0B6BLTGTT,Electronics|WearableTechnology|SmartWatches,2999.00,5999.00,50%,4.1,"7,148",2020
B077Z65HSD,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.00,999.00,70%,4.3,"20,850",2023
B09W5XR9RT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970.00,1999.00,51%,4.4,184,2019
B084DTMYWK,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,329.00,999.00,67%,4.2,"3,492",2023
B0B53QLB9H,Electronics|WearableTechnology|SmartWatches,1299.00,5999.00,78%,3.3,"4,415",2021
B0BDYW3RN3,Electronics|Accessories|MemoryCards|MicroSD,1989.00,3500.00,43%,4.4,"67,260",2021
B0B3RS9DNF,Electronics|WearableTechnology|SmartWatches,1999.00,9999.00,80%,4.3,"27,704",2022
B09QS9X16F,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.00,18999.00,32%,4.1,"50,772",2022
B08HV25BBQ,Electronics|WearableTechnology|SmartWatches,1499.00,4999.00,70%,4,"92,588",2019
B09LJ116B5,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999.00,20999.00,19%,4.1,"31,822",2020
B0BMVWKZ8G,Electronics|WearableTechnology|SmartWatches,1999.00,8499.00,76%,4.3,240,2024
B0BD92GDQH,Electronics|WearableTechnology|SmartWatches,4999.00,6999.00,29%,3.8,758,2022
B08Y1SJVV5,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99.00,666.66,85%,3.9,"24,870",2021
B0B5GF6DQD,Electronics|WearableTechnology|SmartWatches,2499.00,5999.00,58%,3.7,828,2020
B09JS94MBV,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1399.00,1630.00,14%,4,"9,378",2024
B09YV463SW,Electronics|WearableTechnology|SmartWatches,1499.00,9999.00,85%,4.2,"22,638",2022
B07XLCFSSN,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,899.00,1900.00,53%,4.4,"13,552",2024
B09NL4DCXK,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,249.00,599.00,58%,3.9,"2,147",2023
B0B8CHJLWJ,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299.00,1199.00,75%,4.5,596,2023
B0B8ZWNR5T,Electronics|Mobiles&Accessories|MobileAccessories|Décor,79.00,499.00,84%,4.2,"1,949",2022
B0BBFJLP21,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.00,15999.00,13%,3.9,"2,180",2020
B01F262EUU,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",949.00,999.00,5%,4.2,"31,539",2022
B09VZBGL1N,Electronics|Mobiles&Accessories|MobileAccessories|Stands,99.00,499.00,80%,4.1,"2,451",2023
B0BNVBJW2S,Electronics|WearableTechnology|SmartWatches,2499.00,7990.00,69%,4.1,154,2021
B0B2DJ5RVQ,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,689.00,1999.00,66%,4.3,"1,193",2022
B096TWZRJC,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts,499.00,1899.00,74%,4.1,"1,475",2022
B09GP6FBZT,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299.00,999.00,70%,4.3,"8,891",2020
B0B3DV7S9B,Electronics|Mobiles&Accessories|MobileAccessories|Stands,209.00,499.00,58%,3.6,104,2024
B09MKP344P,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8499.00,12999.00,35%,4.1,"6,662",2024
B08JW1GVS7,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,2179.00,3999.00,46%,4,"8,380",2022
B09LHZSMRR,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999.00,20999.00,19%,4.1,"31,822",2019
B0B5V47VK4,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,44999.00,49999.00,10%,4.3,"3,075",2022
B08H21B6V7,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,2599.00,2999.00,13%,3.9,"14,266",2019
B09BNXQ6BR,Electronics|WearableTechnology|SmartWatches,2799.00,6499.00,57%,4.1,"38,879",2024
B01FSYQ2A4,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1399.00,2990.00,53%,4.1,"97,175",2024
B08L5FM4JC,Electronics|Accessories|MemoryCards|MicroSD,649.00,2400.00,73%,4.4,"67,260",2022
B0B54Y2SNX,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,799.00,3990.00,80%,3.8,119,2024
B08BQ947H3,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,149.00,149.00,0%,4.3,"10,833",2023
B082T6V3DT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799.00,2100.00,62%,4.3,"8,188",2020
B0B7DHSKS7,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,3799.00,5299.00,28%,3.5,"1,641",2022
B09SJ1FTYV,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,199.00,1899.00,90%,4,"4,740",2020
B09XJ5LD6L,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,23999.00,32999.00,27%,3.9,"8,866",2019
B07WHS7MZ1,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,29990.00,39990.00,25%,4.3,"8,399",2022
B0BBVKRP7B,Electronics|WearableTechnology|SmartWatches,281.00,1999.00,86%,2.8,87,2019
B09NY7W8YD,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7998.00,11999.00,33%,3.8,125,2024
B0BMM7R92G,Electronics|WearableTechnology|SmartWatches,249.00,999.00,75%,4.5,38,2020
B08M66K48D,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299.00,599.00,50%,4.3,"4,674",2019
B09RFB2SJQ,Electronics|WearableTechnology|SmartWatches,499.00,1899.00,74%,4.1,412,2023
B0B82YGCF6,Electronics|WearableTechnology|SmartWatches,899.00,3499.00,74%,3,681,2019
B08HF4W2CT,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1599.00,3499.00,54%,4,"36,384",2021
B08BCKN299,"Electronics|Headphones,Earbuds&Accessories|Adapters",120.00,999.00,88%,3.9,"6,491",2020
B0B2X35B1K,Electronics|WearableTechnology|SmartWatches,3999.00,6999.00,43%,4.1,"10,229",2021
B09QS9CWLV,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.00,18999.00,32%,4.1,"50,772",2022
B0B1NX6JTN,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,1599.00,2599.00,38%,4.3,"1,801",2019
B078G6ZF5Z,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,699.00,1199.00,42%,4,"14,404",2020
B0BBW521YC,Electronics|Mobiles&Accessories|MobileAccessories|Décor|PhoneCharms,99.00,999.00,90%,4.4,305,2019
B09HSKYMB3,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7915.00,9999.00,21%,4.3,"1,376",2021
B09YV42QHZ,Electronics|WearableTechnology|SmartWatches,1499.00,7999.00,81%,4.2,"22,638",2019
B09BF8JBWX,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1055.00,1249.00,16%,3.8,"2,352",2024
B0B5YBGCKD,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",150.00,599.00,75%,4.3,714,2022
B01GGKYKQM,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,219.00,700.00,69%,4.3,"20,052",2020
B09MY4W73Q,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,474.00,1799.00,74%,4.3,"1,454",2024
B08R69VDHT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,115.00,499.00,77%,4,"7,732",2021
B09T37CKQ5,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,239.00,599.00,60%,3.9,"2,147",2023
B09GFPN6TP,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7499.00,9499.00,21%,4.1,"3,13,832",2019
B0B298D54H,Electronics|WearableTechnology|SmartWatches,265.00,999.00,73%,3.7,465,2021
B08VB57558,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,37990.00,74999.00,49%,4.2,"27,790",2021
B09CMP1SC8,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,499.00,60%,4.1,602,2023
B09YLXYP7Y,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179.00,399.00,55%,4,"1,423",2020
B0B9BXKBC7,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,1799.00,3999.00,55%,4.6,245,2019
B09NY6TRXG,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8499.00,11999.00,29%,3.9,276,2020
B09NVPJ3P4,Electronics|WearableTechnology|SmartWatches,1999.00,3999.00,50%,4,"30,254",2020
B0B3NDPCS9,Electronics|WearableTechnology|SmartWatches,3999.00,17999.00,78%,4.3,"17,161",2023
B09VGKFM7Y,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,219.00,499.00,56%,4.4,14,2022
B07QCWY5XV,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,599.00,1399.00,57%,4.1,"14,560",2022
B098QXR9X2,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,2499.00,2999.00,17%,4.1,"3,156",2024
B07H1S7XW8,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Shower&WallMounts,89.00,499.00,82%,4.1,"9,340",2024
B0BNXFDTZ2,Electronics|WearableTechnology|SmartWatches,2999.00,11999.00,75%,4.4,768,2021
B088ZFJY82,Electronics|Mobiles&Accessories|MobileAccessories|Stands,314.00,1499.00,79%,4.5,"28,978",2022
B0B4F4QZ1H,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.00,19499.00,28%,4.1,"18,998",2024
B09BCNQ9R2,Electronics|Mobiles&Accessories|MobileAccessories|Cables&Adapters|OTGAdapters,139.00,499.00,72%,4.2,"4,971",2023
B0B9BD2YL4,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,2599.00,6999.00,63%,4.5,"1,526",2021
B071Z8M4KX,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",365.00,999.00,63%,4.1,"3,63,711",2024
B09N3ZNHTY,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499.00,4490.00,67%,3.9,"1,36,954",2023
B0B3RRWSF6,Electronics|WearableTechnology|SmartWatches,1998.00,9999.00,80%,4.3,"27,709",2023
B0B5B6PQCT,Electronics|WearableTechnology|SmartWatches,1799.00,7990.00,77%,3.8,"17,833",2024
B005FYNT3G,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,289.00,650.00,56%,4.3,"2,53,105",2021
B01J0XWYKQ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",599.00,895.00,33%,4.4,"61,314",2020
B09CTRPSJR,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",217.00,237.00,8%,3.8,"7,354",2021
B08JQN8DGZ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1299.00,2990.00,57%,3.8,"1,80,998",2023
B0B72BSW7K,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,263.00,699.00,62%,3.5,690,2022
B0BDRVFDKP,Electronics|Accessories|MemoryCards|MicroSD,569.00,1000.00,43%,4.4,"67,262",2021
B0B5LVS732,Electronics|WearableTechnology|SmartWatches,1999.00,4999.00,60%,4.1,"10,689",2024
B08TV2P1N8,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1399.00,3990.00,65%,4.1,"1,41,841",2020
B07XCM6T4N,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,349.00,1499.00,77%,4.3,"24,791",2023
B07T5DKR5D,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",149.00,399.00,63%,3.5,"21,764",2020
B01DEWVZ2C,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",599.00,999.00,40%,4.1,"1,92,587",2021
B07PR1CL3S,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1220.00,3990.00,69%,4.1,"1,07,151",2020
B09V12K8NT,Electronics|WearableTechnology|SmartWatches,1499.00,6990.00,79%,3.9,"21,797",2023
B07JQKQ91F,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",499.00,999.00,50%,3.9,"92,995",2020
B08W56G1K9,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,99.00,999.00,90%,4.1,"8,751",2022
B07WG8PDCW,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,349.00,1299.00,73%,4,"14,283",2020
B01L8ZNWN2,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,475.00,1500.00,68%,4.2,"64,273",2019
B009VCGPSY,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",269.00,649.00,59%,4.3,"54,315",2021
B0B296NTFV,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",299.00,599.00,50%,4.1,"1,597",2022
B09NVPSCQT,Electronics|WearableTechnology|SmartWatches,1599.00,3999.00,60%,4,"30,254",2019
B09YV4RG4D,Electronics|WearableTechnology|SmartWatches,1499.00,7999.00,81%,4.2,"22,638",2019
B07TCN5VR9,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",329.00,999.00,67%,3.9,"77,027",2024
B00ZYLMQH0,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",549.00,1799.00,69%,4.3,"28,829",2022
B09YV4MW2T,Electronics|WearableTechnology|SmartWatches,2199.00,9999.00,78%,4.2,"29,478",2022
B01HJI0FS2,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",299.00,650.00,54%,4.5,"33,176",2024
B076B8G5D8,MusicalInstruments|Microphones|Condenser,798.00,1995.00,60%,4,"68,664",2020
B07JW9H4J1,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.00,1099.00,64%,4.2,"24,269",2023
B014SZO90Y,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,266.00,315.00,16%,4.5,"28,030",2023
B07KCMR8D6,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|GelInkRollerballPens",50.00,50.00,0%,4.3,"5,792",2021
B00N1U9AJS,Home&Kitchen|CraftMaterials|Scrapbooking|Tape,130.00,165.00,21%,3.9,"14,778",2022
B07KY3FNQP,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",449.00,1290.00,65%,4.1,"91,770",2021
B0B3N7LR6K,Electronics|WearableTechnology|SmartWatches,3999.00,16999.00,76%,4.3,"17,162",2024
